Restaurant ID,Restaurant Name,Country Code,City,Address,Locality,Cuisines,Average Cost for two,Currency,Has Table booking,Has Online delivery,Price range,Aggregate rating,Votes,Cost Category,Primary Cuisine,Normalized Rating
302221,Bikaner Sweet Corner,1,new delhi,"Near Manglapuri Terminal, Palam, New Delhi",palam,"mithai, street food",100,Indian Rupees(Rs.),No,No,1,0.0,1,low,mithai,1.0
302175,Chavi Food Point,1,new delhi,"RZ 12A, Main Market, Indira Park, Palam, New Delhi",palam,north indian,350,Indian Rupees(Rs.),No,No,1,0.0,2,medium,north indian,1.0
18431171,Cook & Connect,1,new delhi,"C 118, Palam Dabri Road, Palam, New Delhi",palam,"north indian, mughlai, chinese",600,Indian Rupees(Rs.),No,No,2,0.0,1,medium,north indian,1.0
17989108,Dinesh Ka Mithila Dhaba,1,new delhi,"Main Road, Mahavir Enclave Part 3, Palam, New Delhi",palam,north indian,150,Indian Rupees(Rs.),No,No,1,0.0,0,low,north indian,1.0
18449798,Domino's Pizza,1,new delhi,"Puran Nagar Main Road, Palam Colony, Palam, New Delhi",palam,"pizza, fast food",700,Indian Rupees(Rs.),No,No,2,0.0,1,high,pizza,1.0
313287,Flavors Of London,1,new delhi,"RZ-1101/C, Gali 11, Sadh Nagar, Palam, New Delhi",palam,"desserts, ice cream, fast food",200,Indian Rupees(Rs.),No,No,1,0.0,1,low,desserts,1.0
312161,Flavours Of London,1,new delhi,"RZ-1101/C, Gali 11, Sadh Nagar, Palam Colony, Palam, New Delhi",palam,"ice cream, bakery",200,Indian Rupees(Rs.),No,No,1,0.0,0,low,ice cream,1.0
18368003,Foji Bhai Hotel,1,new delhi,"Main Road, Sadh Nagar, Near Sabji Mandi, Palam, New Delhi",palam,north indian,100,Indian Rupees(Rs.),No,No,1,0.0,0,low,north indian,1.0
312153,Green Chilli,1,new delhi,"Gurudwara Road, Mahavir Enclave, Palam, New Delhi",palam,chinese,200,Indian Rupees(Rs.),No,No,1,0.0,2,low,chinese,1.0
18449651,Hook N Cook,1,new delhi,"Rzg-1 Nanda Block, Mahavir Enclave, Palam, New Delhi",palam,chinese,600,Indian Rupees(Rs.),No,No,2,0.0,2,medium,chinese,1.0
18431159,Hyderabadi & Muradabadi Chicken Corner,1,new delhi,"RZ A1, Near Mothers Pride School, Palam Dabri Road, Palam, New Delhi",palam,mughlai,450,Indian Rupees(Rs.),No,No,1,0.0,1,medium,mughlai,1.0
18350870,It's Pizza Town,1,new delhi,"WZ 61A/20, Gandhi Market, Vashisht Park, West Sagar Pur, Palam, New Delhi",palam,"pizza, fast food",500,Indian Rupees(Rs.),No,No,2,0.0,1,medium,pizza,1.0
302002,ITO Ke Mashoor Chole Bhature,1,new delhi,"Main Road, Mahavir Enclave 3, Palam, New Delhi",palam,street food,100,Indian Rupees(Rs.),No,No,1,0.0,1,low,street food,1.0
312146,Janta Special Lassi Corner,1,new delhi,"Main Market, Palam Colony, Palam, New Delhi",palam,street food,150,Indian Rupees(Rs.),No,No,1,0.0,3,low,street food,1.0
18431173,Kairi The Royal Taste,1,new delhi,"RZA 6, Dabri Extension, Opposite Dada Dev Hospital, Palam, New Delhi",palam,"north indian, south indian, chinese",400,Indian Rupees(Rs.),No,No,1,0.0,0,medium,north indian,1.0
18372324,Kasba,1,new delhi,"WZ-255A, Gali 3, Sadh Nagar, Ram Chowk Market Palam, Palam, New Delhi",palam,chinese,250,Indian Rupees(Rs.),No,No,1,0.0,0,low,chinese,1.0
18445631,Kayasthas Food Junction,1,new delhi,"RZ-46 C/5, Gali 1, Gandhi Market, Main Sagarpur, New Delhi",palam,"chinese, fast food",200,Indian Rupees(Rs.),No,No,1,0.0,1,low,chinese,1.0
18431151,KGN Chicken Corner,1,new delhi,"Near City Store, Palam Dabri Road, Palam, New Delhi",palam,mughlai,350,Indian Rupees(Rs.),No,No,1,0.0,1,medium,mughlai,1.0
18378581,Maggi Point,1,new delhi,"Street 1, Mahavir Enclave Part 1, Mahavir Enclave, Palam, New Delhi",palam,"chinese, north indian",350,Indian Rupees(Rs.),No,No,1,0.0,0,medium,chinese,1.0
18406823,Momozone,1,new delhi,"RZ - A/15, Dwarka Puri, Vijay Enclave, Palam, New Delhi",palam,fast food,150,Indian Rupees(Rs.),No,No,1,0.0,0,low,fast food,1.0
301867,Munna Bakery,1,new delhi,"60 Feet Road, Sadh Nagar, Palam, New Delhi",palam,bakery,100,Indian Rupees(Rs.),No,No,1,0.0,3,low,bakery,1.0
306657,N.S. Pizza Point,1,new delhi,"Main Road, Mahavir Enclave, Part 3, Palam, New Delhi",palam,pizza,200,Indian Rupees(Rs.),No,No,1,0.0,0,low,pizza,1.0
306747,Nand Bhai Chholey Bhature,1,new delhi,"Near Pillar 59, Main Road, Palam Colony, Palam, New Delhi",palam,street food,100,Indian Rupees(Rs.),No,No,1,0.0,1,low,street food,1.0
18376478,New Lazeez Tandoor,1,new delhi,"B-1, Shop 4, Gurudwara Road, Mahavir Enclave, Palam Dabri Road, Palam, New Delhi",palam,"north indian, chinese",500,Indian Rupees(Rs.),No,No,2,0.0,2,medium,north indian,1.0
301775,Pizza Day,1,new delhi,"Ram Chowk, Sadh Nagar, Palam, New Delhi",palam,"pizza, fast food",500,Indian Rupees(Rs.),No,No,2,0.0,2,medium,pizza,1.0
313012,Pizza Day,1,new delhi,"Ram Chowk, Main Market, Palam Colony, Palam, New Delhi",palam,"pizza, fast food",500,Indian Rupees(Rs.),No,Yes,2,0.0,2,medium,pizza,1.0
18466429,Pritam Tiffin Service,1,new delhi,"RZ-15B, Main Road, Near Ardent Hospital, Palam, New Delhi",palam,north indian,100,Indian Rupees(Rs.),No,No,1,0.0,0,low,north indian,1.0
18222029,Rana Sweets and Restaurant,1,new delhi,"Shop 180, Rajnagar Part 2, Palam Colony, Palam, New Delhi",palam,"north indian, fast food, mithai",200,Indian Rupees(Rs.),No,No,1,0.0,1,low,north indian,1.0
302782,Rastogi Sweets & Caterers,1,new delhi,"Near Bros Grillz, Main Road, Palam Colony, Palam, New Delhi",palam,"mithai, street food",100,Indian Rupees(Rs.),No,No,1,0.0,1,low,mithai,1.0
18440259,Recipe Tadka,1,new delhi,"D 1/252, Street 5, Mahavir Enclave, Palam, New Delhi",palam,north indian,500,Indian Rupees(Rs.),No,No,2,0.0,3,medium,north indian,1.0
18369764,Sahi Pakde Hain,1,new delhi,"WZ- Gali 3, Jal Jeera Wali Gali, Sadh Nagar, Ram Chowk Market, Palam Colony, Palam, New Delhi",palam,"north indian, mughlai, chinese",550,Indian Rupees(Rs.),No,No,2,0.0,0,medium,north indian,1.0
17989110,Sher e Punjab Rasoi,1,new delhi,"WZ - 427A, Raj Nagar, Palam Colony, Palam, New Delhi",palam,north indian,400,Indian Rupees(Rs.),No,No,1,0.0,1,medium,north indian,1.0
18369751,Shyam Rasoi,1,new delhi,"RZ-16-B, Kailash Puri Road, Main Sagar Pur, Palam, New Delhi",palam,north indian,200,Indian Rupees(Rs.),No,No,1,0.0,1,low,north indian,1.0
302046,Subhan Chicken Biryani,1,new delhi,"Main Road, Mahavir Enclave 3, Palam, New Delhi",palam,biryani,200,Indian Rupees(Rs.),No,No,1,0.0,1,low,biryani,1.0
18431105,Surprise - Bakers & Bites,1,new delhi,"RZD 1/366, Street 5, Mahavir Enclave, Palam, New Delhi",palam,"bakery, fast food",400,Indian Rupees(Rs.),No,No,1,0.0,0,medium,bakery,1.0
18489651,The Night Rider,1,new delhi,"Palam Colony, Vijay Enclave, Near Shani Mandir, Dashrathpuri, Palam, New Delhi",palam,"north indian, chinese",500,Indian Rupees(Rs.),No,No,2,0.0,1,medium,north indian,1.0
306749,Vikram Ji Snacks,1,new delhi,"Main Market, Palam Colony, Palam, New Delhi",palam,fast food,200,Indian Rupees(Rs.),No,No,1,0.0,3,low,fast food,1.0
308128,Yadav Chaat Bhandar,1,new delhi,"14/5 Sadh Nagar, Near Rajasthani Hotel, Palam, New Delhi",palam,street food,100,Indian Rupees(Rs.),No,No,1,0.0,1,low,street food,1.0
306653,Yadav Ji Chholey Bhature,1,new delhi,"Main Road, Mahavir Enclave, Part 3, Palam, New Delhi",palam,street food,50,Indian Rupees(Rs.),No,No,1,0.0,1,low,street food,1.0
18433910,Burger King,1,new delhi,"Palate of Delhi, Dhaula Kuan Metro Station, Chanakyapuri, New Delhi","palate of delhi, chanakyapuri","burger, fast food",500,Indian Rupees(Rs.),No,No,2,3.2,10,medium,burger,3.6122448979591835
18435287,Chaayos,1,new delhi,"Ground Floor, Palate of Delhi, Dhaula Kuan Metro Station, Chanakyapuri, New Delhi","palate of delhi, chanakyapuri","cafe, tea",400,Indian Rupees(Rs.),No,Yes,1,3.2,4,medium,cafe,3.6122448979591835
18433897,Berco's,1,new delhi,"Palate of Delhi, Dhaula Kuan Metro Station, Chanakyapuri, New Delhi","palate of delhi, chanakyapuri","chinese, thai",900,Indian Rupees(Rs.),No,No,2,0.0,2,high,chinese,1.0
18435820,Chicago Pizza,1,new delhi,"Palate of Delhi, Dhaula Kuan Metro Station, Chanakyapuri, New Delhi","palate of delhi, chanakyapuri",pizza,600,Indian Rupees(Rs.),No,No,2,0.0,0,medium,pizza,1.0
18435289,Domino's Pizza,1,new delhi,"Palate of Delhi, Dhaula Kuan Metro Station, Chanakyapuri, New Delhi","palate of delhi, chanakyapuri","pizza, fast food",700,Indian Rupees(Rs.),No,No,2,0.0,0,high,pizza,1.0
18438424,Dunkin' Donuts,1,new delhi,"Palate of Delhi, Dhaula Kuan Metro Station, Chanakyapuri, New Delhi","palate of delhi, chanakyapuri","burger, desserts, fast food",600,Indian Rupees(Rs.),No,No,2,0.0,0,medium,burger,1.0
18435290,Keventers,1,new delhi,"Palate of Delhi, Dhaula Kuan Metro Station, Chanakyapuri, New Delhi","palate of delhi, chanakyapuri",beverages,400,Indian Rupees(Rs.),No,No,1,0.0,2,medium,beverages,1.0
18433864,Khan Chacha,1,new delhi,"Palate of Delhi, Dhaula Kuan Metro Station, Chanakyapuri, New Delhi","palate of delhi, chanakyapuri","mughlai, north indian",650,Indian Rupees(Rs.),No,No,2,0.0,1,medium,mughlai,1.0
18435829,Wow! Momo,1,new delhi,"Palate of Delhi, Dhaula Kuan Metro Station, Chanakyapuri, New Delhi","palate of delhi, chanakyapuri","chinese, fast food",350,Indian Rupees(Rs.),No,No,1,0.0,0,medium,chinese,1.0
7618,Aalis Kathi Kabab,1,new delhi,"Shop 4, Panchsheel Enclave Market, Panchsheel Park, New Delhi",panchsheel park,"fast food, north indian",400,Indian Rupees(Rs.),No,No,1,3.3,46,medium,fast food,3.6938775510204076
3637,Dill's Chawla Chik Inn,1,new delhi,"1, Panchseel Enclave Market, Panchsheel Park, New Delhi",panchsheel park,"north indian, mughlai",550,Indian Rupees(Rs.),No,Yes,2,3.4,66,medium,north indian,3.775510204081632
302277,Ipshita's Cakes Mamma Bakes,1,new delhi,"C7, Soami Nagar South, Panchsheel Park, New Delhi",panchsheel park,bakery,700,Indian Rupees(Rs.),No,No,2,3.1,11,high,bakery,3.530612244897959
18216942,Big Wong,1,new delhi,"28, Shopping Complex, Panchsheel Park, New Delhi",panchsheel park,"chinese, thai",900,Indian Rupees(Rs.),No,Yes,2,4.3,108,high,chinese,4.5102040816326525
5784,Giani's,1,new delhi,"Pandara Road Market, New Delhi",pandara road market,"ice cream, desserts",400,Indian Rupees(Rs.),No,No,1,3.3,39,medium,ice cream,3.6938775510204076
5783,Baskin Robbins,1,new delhi,"20, Muncipal Market, Pandara Road Market, New Delhi",pandara road market,ice cream,300,Indian Rupees(Rs.),No,No,1,3.5,39,medium,ice cream,3.8571428571428568
800,Chicken Inn,1,new delhi,"13-15, Pandara Road Market, New Delhi",pandara road market,"north indian, mughlai, chinese",1500,Indian Rupees(Rs.),Yes,Yes,3,3.6,447,high,north indian,3.9387755102040813
73,Ichiban,1,new delhi,"9, Pandara Road Market, New Delhi",pandara road market,"chinese, thai, japanese",1200,Indian Rupees(Rs.),Yes,Yes,3,3.9,768,high,chinese,4.183673469387754
308537,Krishna Di Kulfi,1,new delhi,"Shop 7, Pandara Road Market, New Delhi",pandara road market,"ice cream, desserts",200,Indian Rupees(Rs.),No,No,1,3.8,154,low,ice cream,4.1020408163265305
803,Pindi,1,new delhi,"16, Pandara Road Market, New Delhi",pandara road market,"north indian, mughlai, chinese",1700,Indian Rupees(Rs.),Yes,Yes,3,3.8,337,high,north indian,4.1020408163265305
103,Veg Gulati,1,new delhi,"8, Pandara Road Market, New Delhi",pandara road market,north indian,1200,Indian Rupees(Rs.),No,Yes,3,3.8,600,high,north indian,4.1020408163265305
18421051,Chor Bizarre,1,new delhi,"Bikaner House, Pandara Road Market, New Delhi",pandara road market,north indian,1600,Indian Rupees(Rs.),Yes,No,3,4.4,64,high,north indian,4.591836734693878
799,Gulati,1,new delhi,"6, Pandara Road Market, New Delhi",pandara road market,"north indian, mughlai",1500,Indian Rupees(Rs.),No,Yes,3,4.4,4373,high,north indian,4.591836734693878
801,Havemore,1,new delhi,"11-12, Pandara Road Market, New Delhi",pandara road market,north indian,1500,Indian Rupees(Rs.),Yes,No,3,4.1,1157,high,north indian,4.346938775510203
308845,Aggarwal Sweets,1,new delhi,"A 15, Ganesh Nagar Complex, Pandav Nagar, New Delhi",pandav nagar,street food,250,Indian Rupees(Rs.),No,No,1,2.9,5,low,street food,3.3673469387755097
306826,Om Sai Dosa Corner,1,new delhi,"109, Near D Park, Pandav Nagar, New Delhi",pandav nagar,"south indian, chinese",350,Indian Rupees(Rs.),No,No,1,2.9,4,medium,south indian,3.3673469387755097
18432030,Angelena Restaurant,1,new delhi,"D 490, West Vinod Nagar, Pandav Nagar, New Delhi",pandav nagar,"north indian, chinese",350,Indian Rupees(Rs.),No,No,1,0.0,0,medium,north indian,1.0
18466825,Chennai Dosa Express,1,new delhi,"E-167/3, Samaspur Road, Pandav Nagar, New Delhi",pandav nagar,south indian,300,Indian Rupees(Rs.),No,No,1,0.0,1,medium,south indian,1.0
18491638,Chennai Dosa Xpress,1,new delhi,"167/3, Samasthpur Road, Pandav Nagar, New Delhi",pandav nagar,south indian,300,Indian Rupees(Rs.),No,No,1,0.0,1,medium,south indian,1.0
18499474,Domino's Pizza,1,new delhi,"Ground Floor, Plot 69, Opposite Mother dairy, Pandav Nagar, New Delhi",pandav nagar,"pizza, fast food",700,Indian Rupees(Rs.),No,No,2,0.0,0,high,pizza,1.0
18440169,Foodizm,1,new delhi,"Pandit Complex, Bhandari Chimint, Pandav Nagar, New Delhi",pandav nagar,"north indian, chinese",250,Indian Rupees(Rs.),No,No,1,0.0,0,low,north indian,1.0
18393448,Healthy Nutrienty,1,new delhi,"Pandav Nagar, New Delhi",pandav nagar,"beverages, healthy food",250,Indian Rupees(Rs.),No,No,1,0.0,0,low,beverages,1.0
18294222,Kalka Ji Rasoi,1,new delhi,"A-61, Ganesh Nagar, Pandav Nagar, New Delhi",pandav nagar,"street food, chinese",200,Indian Rupees(Rs.),No,No,1,0.0,0,low,street food,1.0
18232109,Kolkata Biriyani On Call,1,new delhi,"Pandav Nagar, New Delhi",pandav nagar,biryani,500,Indian Rupees(Rs.),No,No,2,0.0,0,medium,biryani,1.0
303468,Mahavir Sweets,1,new delhi,"J-37, Opposite Mother Dairy, Pandav Nagar, New Delhi",pandav nagar,mithai,250,Indian Rupees(Rs.),No,No,1,0.0,1,low,mithai,1.0
18289272,Massi's Kitchen,1,new delhi,"494, Ganesh Nagar 2, Pandav Nagar, New Delhi",pandav nagar,north indian,200,Indian Rupees(Rs.),No,No,1,0.0,0,low,north indian,1.0
18440436,New Shama Chicken Restaurant,1,new delhi,"Ganesh Nagar Complex, Pandav Nagar, New Delhi",pandav nagar,biryani,350,Indian Rupees(Rs.),No,No,1,0.0,0,medium,biryani,1.0
18372299,Pizza King,1,new delhi,"Shop 24, Near D Park, Pandav Nagar, New Delhi",pandav nagar,pizza,600,Indian Rupees(Rs.),No,No,2,0.0,0,medium,pizza,1.0
18244429,Raj Shri,1,new delhi,"Mandawali Fazalpur, Pandav Nagar, New Delhi",pandav nagar,north indian,200,Indian Rupees(Rs.),No,No,1,0.0,0,low,north indian,1.0
18449949,Roll Junction,1,new delhi,"F 205 & 206, Near Akshardham Temple, Pandav Nagar, New Delhi",pandav nagar,north indian,150,Indian Rupees(Rs.),No,No,1,0.0,0,low,north indian,1.0
311199,Sai Bhojanalay,1,new delhi,"Plot 43, Near D-Park, Pandav Nagar, New Delhi",pandav nagar,north indian,300,Indian Rupees(Rs.),No,No,1,0.0,3,medium,north indian,1.0
300801,Shree Balaji Caterers,1,new delhi,"A-106, Opposite Fair Price, Pandav Nagar, New Delhi",pandav nagar,"mughlai, fast food",300,Indian Rupees(Rs.),No,No,1,0.0,1,medium,mughlai,1.0
18293989,Smily Cakes,1,new delhi,"B-75, West Vinod Nagar, Pandav Nagar, New Delhi",pandav nagar,bakery,250,Indian Rupees(Rs.),No,No,1,0.0,0,low,bakery,1.0
18440163,Zaika Restaurant,1,new delhi,"B-83, Ganesh Nagar Complex, Pandav Nagar, New Delhi",pandav nagar,"mughlai, north indian",350,Indian Rupees(Rs.),No,No,1,0.0,0,medium,mughlai,1.0
18303817,"34, Chowringhee Lane",1,new delhi,"Shop 9, Block A2, DDA Market, Paschim Vihar, New Delhi",paschim vihar,fast food,350,Indian Rupees(Rs.),No,Yes,1,2.7,30,medium,fast food,3.204081632653061
312913,A Pizza House,1,new delhi,"Shop 10, A2, Paschim Vihar, New Delhi",paschim vihar,"pizza, fast food",500,Indian Rupees(Rs.),No,Yes,2,2.9,38,medium,pizza,3.3673469387755097
5645,Amrit Family Rasoi,1,new delhi,"2, BG-6, DDA Market, Paschim Vihar, New Delhi",paschim vihar,"chinese, north indian",400,Indian Rupees(Rs.),No,No,1,2.8,53,medium,chinese,3.285714285714285
312387,Bake Club,1,new delhi,"B-2/9, Near HDFC Bank, Paschim Vihar, New Delhi",paschim vihar,"bakery, fast food",250,Indian Rupees(Rs.),No,Yes,1,3.1,15,low,bakery,3.530612244897959
5594,Cafe Coffee Day,1,new delhi,"A3/320, Jwala Heri Market, Paschim Vihar, New Delhi",paschim vihar,cafe,450,Indian Rupees(Rs.),No,No,1,3.3,40,medium,cafe,3.6938775510204076
18175309,Cake O Frost,1,new delhi,"Paschim Vihar, New Delhi",paschim vihar,bakery,350,Indian Rupees(Rs.),No,No,1,3.3,14,medium,bakery,3.6938775510204076
312990,Chawla Kitchen,1,new delhi,"G-29, Vardhaman Plaza, Near Bank Of India Bank Bhera Enclave, Paschim Vihar, New Delhi",paschim vihar,"north indian, mughlai, chinese",600,Indian Rupees(Rs.),No,Yes,2,3.3,49,medium,north indian,3.6938775510204076
18233577,Cherry Fresh,1,new delhi,"A-3, DDA market, Paschim Vihar, New Delhi",paschim vihar,"ice cream, desserts",200,Indian Rupees(Rs.),No,Yes,1,3.3,21,low,ice cream,3.6938775510204076
309836,Chocooze,1,new delhi,"Sunder Vihar, Paschim Vihar, New Delhi",paschim vihar,bakery,300,Indian Rupees(Rs.),No,No,1,3.2,9,medium,bakery,3.6122448979591835
7692,Chuk Chuk Mail,1,new delhi,"Opposite A 5, DDA Market, Paschim Vihar, New Delhi",paschim vihar,"chinese, fast food",300,Indian Rupees(Rs.),No,No,1,2.9,44,medium,chinese,3.3673469387755097
18224548,Da Pizza Bakers,1,new delhi,"RR-11, Miyanwali Nagar, Opposite Metro Pillar 300, Paschim Vihar, New Delhi",paschim vihar,pizza,500,Indian Rupees(Rs.),No,Yes,2,3.1,24,medium,pizza,3.530612244897959
213,Domino's Pizza,1,new delhi,"1 & 2, Block A-5 B, DDA Market, Paschim Vihar, New Delhi",paschim vihar,"pizza, fast food",700,Indian Rupees(Rs.),No,No,2,3.2,111,high,pizza,3.6122448979591835
7488,Green Chick Chop,1,new delhi,"1, A-4, Gole DDA Market, Paschim Vihar, New Delhi",paschim vihar,"raw meats, north indian, fast food",350,Indian Rupees(Rs.),No,Yes,1,3.3,51,medium,raw meats,3.6938775510204076
18356817,Grill Zone,1,new delhi,"A-4 DDA Market, Near Saakshara Apartments, Paschim Vihar, New Delhi",paschim vihar,"fast food, italian, pizza",300,Indian Rupees(Rs.),No,Yes,1,3.4,23,medium,fast food,3.775510204081632
1987,Grover Mithaivala,1,new delhi,"A-4/43, Paschim Vihar, New Delhi",paschim vihar,"mithai, street food",100,Indian Rupees(Rs.),No,No,1,3.4,46,low,mithai,3.775510204081632
18241871,Hong Kong Express,1,new delhi,"Shop 183, Avtar Enclave, Paschim Vihar, New Delhi",paschim vihar,"chinese, thai",700,Indian Rupees(Rs.),No,Yes,2,3.2,50,high,chinese,3.6122448979591835
300337,Hot Spot Roll Corner,1,new delhi,"G 68, Satyam Tower, Near Post Office, Paschim Vihar, New Delhi",paschim vihar,fast food,150,Indian Rupees(Rs.),No,No,1,3.2,34,low,fast food,3.6122448979591835
18232113,Jaiveer Naan & Chaap,1,new delhi,"BG-8 Market, Paschim Vihar, New Delhi",paschim vihar,north indian,400,Indian Rupees(Rs.),No,Yes,1,3.4,27,medium,north indian,3.775510204081632
303018,Jaiveer Naan & Chaap,1,new delhi,"Jwala Heri Market, Paschim Vihar, New Delhi",paschim vihar,north indian,300,Indian Rupees(Rs.),No,No,1,3.1,27,medium,north indian,3.530612244897959
300318,Kabab Hut,1,new delhi,"48, DDA Market, Sunder Plaza, Near Mother Dairy, Paschim Vihar, New Delhi",paschim vihar,north indian,600,Indian Rupees(Rs.),No,Yes,2,2.9,37,medium,north indian,3.3673469387755097
18070479,Kabbaba,1,new delhi,"A2, Shop 9-12, JDS, DDA Community Center, Paschim Vihar, New Delhi",paschim vihar,"north indian, chinese, fast food",500,Indian Rupees(Rs.),No,Yes,2,3.3,31,medium,north indian,3.6938775510204076
9956,McDonald's,1,new delhi,"G-1, Pushkar Enclave, Paschim Vihar, New Delhi",paschim vihar,"fast food, burger",500,Indian Rupees(Rs.),No,Yes,2,3.3,94,medium,fast food,3.6938775510204076
5652,New Durga Corner,1,new delhi,"3-A & 5-B, DDA Market, Paschim Vihar, New Delhi",paschim vihar,south indian,250,Indian Rupees(Rs.),No,No,1,3.2,37,low,south indian,3.6122448979591835
7330,New Durga Dosa Corner,1,new delhi,"GH-14/753, Gate 6, Paschim Vihar, New Delhi",paschim vihar,"south indian, fast food",300,Indian Rupees(Rs.),No,Yes,1,3.0,43,medium,south indian,3.4489795918367343
4801,Pishori Chicken,1,new delhi,"BG-8, DDA Market, Near Teacher's Colony, Paschim Vihar, New Delhi",paschim vihar,north indian,700,Indian Rupees(Rs.),No,No,2,3.4,46,high,north indian,3.775510204081632
